class,parent,classLabel,parentLabel,classDefinition,parentDefinition,classComment,parentComment
http://purl.obolibrary.org/obo/ENVO_01001203,http://purl.obolibrary.org/obo/ENVO_00002007,alluvial sediment,sediment,Sediment which has been transported by flowing water and redeposited in a non-marine setting.,Particulate environmental material which is formed as a result of the transport and deposition of particles by flowing liquid.,,Sediment is typically deposited on the bed or bottom of a body of water or other liquid.
http://purl.obolibrary.org/obo/ENVO_01001204,http://purl.obolibrary.org/obo/ENVO_00001995,alluvial deposit,rock,A rock which is formed as a result of the lithification of alluvium.,A rock is a naturally occurring solid aggregate of one or more minerals or mineraloids.,,"From https://en.wikipedia.org/wiki/ [A mineral] is different from a rock, which can be an aggregate of minerals or non-minerals and does not have a specific chemical composition. The exact definition of a mineral is under debate, especially with respect to the requirement a valid species be abiogenic, and to a lesser extent with regards to it having an ordered atomic structure."
http://purl.obolibrary.org/obo/ENVO_01001205,http://purl.obolibrary.org/obo/GO_0008150,lithification,biological_process,"A process during which sediments compact under pressure, expel connate fluids, and gradually become solid sedimentary rock.","A biological process represents a specific objective that the organism is genetically programmed to achieve. Biological processes are often described by their outcome or ending state, e.g., the biological process of cell division results in the creation of two daughter cells (a divided cell) from a single parent cell. A biological process is accomplished by a particular set of molecular functions carried out by specific gene products (or macromolecular complexes), often in a highly regulated manner and in a particular temporal sequence.",,
http://purl.obolibrary.org/obo/ENVO_01001205,http://purl.obolibrary.org/obo/ENVO_03000043,lithification,material transformation process,"A process during which sediments compact under pressure, expel connate fluids, and gradually become solid sedimentary rock.",A process during which a portion of some environmental material is converted into a different material or a collection of materials.,,"Experimental class for structural purposes not recommended for annotation. A material transformation process only refers to ENVO:environmental material classes (e.g. bulk and typically impure substances), rather than transformations converting a specific chemical into another."
http://purl.obolibrary.org/obo/ENVO_01001208,http://purl.obolibrary.org/obo/ENVO_00000043,swamp area,wetland area,An area of wetland which overlaps a swamp ecosystem.,An vegetated area which overlaps a wetland ecosystem.,,
http://purl.obolibrary.org/obo/ENVO_01001210,http://purl.obolibrary.org/obo/ENVO_02500026,defence against flooding,anthropogenic modulatory intervention process,A planned process during which an environmental system is modified to mitigate or nullify the impacts of flooding.,"A process during which humans apply technology to alter the magnitude, duration, rate, or impact of an environmental process.",,Relabel the obo foundry unique label to be generic process
http://purl.obolibrary.org/obo/ENVO_01001212,http://purl.obolibrary.org/obo/ENVO_01001211,microwave stellar radiation,stellar radiation,A stellar radiation process during which electromagnetic waves or their quanta are emitted from a star at wavelengths and frequencies which travel exclusively in a line-of-sight fashion and which may produce molecular rotation and torsion on contact with matter.,An electromagnetic radiation process during which electromagnetic waves or their quanta are emitted from a star.,"This definition focuses on the properties of microwaves rather than their wavelength or frequency limits. Considerable ambiguity exists around the wavelength and frequency thresholds of microwaves. The ISO 21348 definition bounds these waves at 1 mm and 15 mm, with frequencies between 100 GHz and 0.225 GHz.",
http://purl.obolibrary.org/obo/ENVO_01001212,http://purl.obolibrary.org/obo/ENVO_21001212,microwave stellar radiation,microwave radiation,A stellar radiation process during which electromagnetic waves or their quanta are emitted from a star at wavelengths and frequencies which travel exclusively in a line-of-sight fashion and which may produce molecular rotation and torsion on contact with matter.,A radiation process during which electromagnetic waves or their quanta are emitted at wavelengths and frequencies which travel exclusively in a line-of-sight fashion and which may produce molecular rotation and torsion on contact with matter.,"This definition focuses on the properties of microwaves rather than their wavelength or frequency limits. Considerable ambiguity exists around the wavelength and frequency thresholds of microwaves. The ISO 21348 definition bounds these waves at 1 mm and 15 mm, with frequencies between 100 GHz and 0.225 GHz.","This definition focuses on the properties of microwaves rather than their wavelength or frequency limits. Considerable ambiguity exists around the wavelength and frequency thresholds of microwaves. The ISO 21348 definition bounds these waves at 1 mm and 15 mm, with frequencies between 100 GHz and 0.225 GHz."
http://purl.obolibrary.org/obo/ENVO_21001212,http://purl.obolibrary.org/obo/ENVO_01001026,microwave radiation,electromagnetic radiation,A radiation process during which electromagnetic waves or their quanta are emitted at wavelengths and frequencies which travel exclusively in a line-of-sight fashion and which may produce molecular rotation and torsion on contact with matter.,"A radiation process during which waves (or their quanta, photons) of the electromagnetic field propagate (radiate) through space carrying electromagnetic energy.","This definition focuses on the properties of microwaves rather than their wavelength or frequency limits. Considerable ambiguity exists around the wavelength and frequency thresholds of microwaves. The ISO 21348 definition bounds these waves at 1 mm and 15 mm, with frequencies between 100 GHz and 0.225 GHz.",Note that this class is concerned only with active radiative processes: static electric and magnetic fields are not inlcuded. All electromagnetic radiation carries radiant energy.
http://purl.obolibrary.org/obo/ENVO_01001213,http://purl.obolibrary.org/obo/ENVO_01001211,radio wave stellar radiation,stellar radiation,A stellar radiation process during which electromagnetic waves or their quanta are emitted from a star at wavelengths ranging from millimetre to kilometer scales.,An electromagnetic radiation process during which electromagnetic waves or their quanta are emitted from a star.,"As with microwaves, considerable variation exists in the delimitation of frequency and wavelength thresholds for radiowaves. The ISO 21348 standard allows a wavelength range of 0.10 mm to 100 m and a frequency range of 300 GHz to 3 MHz. However, much lower thresholds also exist.",
http://purl.obolibrary.org/obo/ENVO_01001213,http://purl.obolibrary.org/obo/ENVO_21001213,radio wave stellar radiation,radio wave radiation,A stellar radiation process during which electromagnetic waves or their quanta are emitted from a star at wavelengths ranging from millimetre to kilometer scales.,A radiation process during which electromagnetic waves or their quanta are emitted at wavelengths ranging from millimetre to kilometer scales.,"As with microwaves, considerable variation exists in the delimitation of frequency and wavelength thresholds for radiowaves. The ISO 21348 standard allows a wavelength range of 0.10 mm to 100 m and a frequency range of 300 GHz to 3 MHz. However, much lower thresholds also exist.","As with microwaves, considerable variation exists in the delimitation of frequency and wavelength thresholds for radiowaves. The ISO 21348 standard allows a wavelength range of 0.10 mm to 100 m and a frequency range of 300 GHz to 3 MHz. However, much lower thresholds also exist."
http://purl.obolibrary.org/obo/ENVO_21001213,http://purl.obolibrary.org/obo/ENVO_01001026,radio wave radiation,electromagnetic radiation,A radiation process during which electromagnetic waves or their quanta are emitted at wavelengths ranging from millimetre to kilometer scales.,"A radiation process during which waves (or their quanta, photons) of the electromagnetic field propagate (radiate) through space carrying electromagnetic energy.","As with microwaves, considerable variation exists in the delimitation of frequency and wavelength thresholds for radiowaves. The ISO 21348 standard allows a wavelength range of 0.10 mm to 100 m and a frequency range of 300 GHz to 3 MHz. However, much lower thresholds also exist.",Note that this class is concerned only with active radiative processes: static electric and magnetic fields are not inlcuded. All electromagnetic radiation carries radiant energy.
http://purl.obolibrary.org/obo/ENVO_01001214,http://purl.obolibrary.org/obo/ENVO_01001211,infrared stellar radiation,stellar radiation,"A stellar radiation process during which electromagnetic waves or their quanta are emitted from a star when molecules change their rotational-vibrational movements, usually at wavelengths between 760 nm and 1 mm.",An electromagnetic radiation process during which electromagnetic waves or their quanta are emitted from a star.,,
http://purl.obolibrary.org/obo/ENVO_01001214,http://purl.obolibrary.org/obo/ENVO_21001214,infrared stellar radiation,infrared radiation,"A stellar radiation process during which electromagnetic waves or their quanta are emitted from a star when molecules change their rotational-vibrational movements, usually at wavelengths between 760 nm and 1 mm.","A radiation process during which electromagnetic waves or their quanta are emitted when molecules change their rotational-vibrational movements, usually at wavelengths between 760 nm and 1 mm.",,
http://purl.obolibrary.org/obo/ENVO_21001214,http://purl.obolibrary.org/obo/ENVO_01001026,infrared radiation,electromagnetic radiation,"A radiation process during which electromagnetic waves or their quanta are emitted when molecules change their rotational-vibrational movements, usually at wavelengths between 760 nm and 1 mm.","A radiation process during which waves (or their quanta, photons) of the electromagnetic field propagate (radiate) through space carrying electromagnetic energy.",,Note that this class is concerned only with active radiative processes: static electric and magnetic fields are not inlcuded. All electromagnetic radiation carries radiant energy.
http://purl.obolibrary.org/obo/ENVO_01001215,http://purl.obolibrary.org/obo/ENVO_01001211,visible spectrum stellar radiation,stellar radiation,A stellar radiation process during which electromagnetic waves or their quanta are emitted from a star at wavelengths between 380 nm and 760 nm.,An electromagnetic radiation process during which electromagnetic waves or their quanta are emitted from a star.,,
http://purl.obolibrary.org/obo/ENVO_01001215,http://purl.obolibrary.org/obo/ENVO_21001215,visible spectrum stellar radiation,visible spectrum radiation,A stellar radiation process during which electromagnetic waves or their quanta are emitted from a star at wavelengths between 380 nm and 760 nm.,A radiation process during which electromagnetic waves or their quanta are emitted at wavelengths between 380 nm and 760 nm.,,
http://purl.obolibrary.org/obo/ENVO_21001215,http://purl.obolibrary.org/obo/ENVO_01001026,visible spectrum radiation,electromagnetic radiation,A radiation process during which electromagnetic waves or their quanta are emitted at wavelengths between 380 nm and 760 nm.,"A radiation process during which waves (or their quanta, photons) of the electromagnetic field propagate (radiate) through space carrying electromagnetic energy.",,Note that this class is concerned only with active radiative processes: static electric and magnetic fields are not inlcuded. All electromagnetic radiation carries radiant energy.
http://purl.obolibrary.org/obo/ENVO_01001216,http://purl.obolibrary.org/obo/ENVO_01001211,ultraviolet stellar radiation,stellar radiation,A stellar radiation process during which electromagnetic waves or their quanta are emitted from a star at wavelengths between 10 nm and 400 nm.,An electromagnetic radiation process during which electromagnetic waves or their quanta are emitted from a star.,,
http://purl.obolibrary.org/obo/ENVO_01001216,http://purl.obolibrary.org/obo/ENVO_21001216,ultraviolet stellar radiation,ultraviolet radiation,A stellar radiation process during which electromagnetic waves or their quanta are emitted from a star at wavelengths between 10 nm and 400 nm.,A radiation process during which electromagnetic waves or their quanta are emitted at wavelengths between 10 nm and 400 nm.,,
http://purl.obolibrary.org/obo/ENVO_21001216,http://purl.obolibrary.org/obo/ENVO_01001026,ultraviolet radiation,electromagnetic radiation,A radiation process during which electromagnetic waves or their quanta are emitted at wavelengths between 10 nm and 400 nm.,"A radiation process during which waves (or their quanta, photons) of the electromagnetic field propagate (radiate) through space carrying electromagnetic energy.",,Note that this class is concerned only with active radiative processes: static electric and magnetic fields are not inlcuded. All electromagnetic radiation carries radiant energy.
http://purl.obolibrary.org/obo/ENVO_01001217,http://purl.obolibrary.org/obo/ENVO_21001217,X-ray stellar radiation,X-ray radiation,A stellar radiation process during which penetrating electromagnetic radiation is emitted by high-energy electrons as they fall into a lower state of energy.,A radiation process during which penetrating electromagnetic radiation is emitted by high-energy electrons as they fall into a lower state of energy.,"Ambiguity exists in the definition of x-rays and their differentiation from gamma rays. Photons with sufficient energy to be classified as x-rays may be emitted by other processes than electrons falling to lower energy states. Most x-rays have wavelengths ranging from 0.01 to 10 nanometers, corresponding to frequencies in the range of 30 petahertz to 30 exahertz and energies in the range of 100 eV to 100 keV.",
http://purl.obolibrary.org/obo/ENVO_01001217,http://purl.obolibrary.org/obo/ENVO_01001219,X-ray stellar radiation,ionizing stellar radiation,A stellar radiation process during which penetrating electromagnetic radiation is emitted by high-energy electrons as they fall into a lower state of energy.,A stellar radiation process during which electromagnetic waves or their quanta are emitted from a star with sufficient energy to disrupt molecular bonds or alter the electron number of atoms.,"Ambiguity exists in the definition of x-rays and their differentiation from gamma rays. Photons with sufficient energy to be classified as x-rays may be emitted by other processes than electrons falling to lower energy states. Most x-rays have wavelengths ranging from 0.01 to 10 nanometers, corresponding to frequencies in the range of 30 petahertz to 30 exahertz and energies in the range of 100 eV to 100 keV.",
http://purl.obolibrary.org/obo/ENVO_21001217,http://purl.obolibrary.org/obo/ENVO_21001219,X-ray radiation,ionizing radiation,A radiation process during which penetrating electromagnetic radiation is emitted by high-energy electrons as they fall into a lower state of energy.,A radiation process during which electromagnetic waves or their quanta are emitted with sufficient energy to disrupt molecular bonds or alter the electron number of atoms.,,
http://purl.obolibrary.org/obo/ENVO_01001219,http://purl.obolibrary.org/obo/ENVO_01001211,ionizing stellar radiation,stellar radiation,A stellar radiation process during which electromagnetic waves or their quanta are emitted from a star with sufficient energy to disrupt molecular bonds or alter the electron number of atoms.,An electromagnetic radiation process during which electromagnetic waves or their quanta are emitted from a star.,,
http://purl.obolibrary.org/obo/ENVO_01001219,http://purl.obolibrary.org/obo/ENVO_21001219,ionizing stellar radiation,ionizing radiation,A stellar radiation process during which electromagnetic waves or their quanta are emitted from a star with sufficient energy to disrupt molecular bonds or alter the electron number of atoms.,A radiation process during which electromagnetic waves or their quanta are emitted with sufficient energy to disrupt molecular bonds or alter the electron number of atoms.,,
http://purl.obolibrary.org/obo/ENVO_01001218,http://purl.obolibrary.org/obo/ENVO_01001219,gamma-ray stellar radiation,ionizing stellar radiation,A stellar radiation process during which penetrating electromagnetic radiation is emitted from the radioactive decay (gamma decay) of atomic nuclei.,A stellar radiation process during which electromagnetic waves or their quanta are emitted from a star with sufficient energy to disrupt molecular bonds or alter the electron number of atoms.,"Ambiguity exists in the definition of gamma rays. As a rule of thumb, gamma rays have energies above 100 keV, frequencies above 10 exahertz, and wavelengths less than 10 picometers. However, regardless of the energy released, electromagnetic radiation from radioactive decay of atomic nuclei is referred to as ""gamma rays"". In astronomy, however, gamma rays are defined by their energy, and no production process needs to be specified.",
http://purl.obolibrary.org/obo/ENVO_01001218,http://purl.obolibrary.org/obo/ENVO_21001218,gamma-ray stellar radiation,gamma-ray radiation,A stellar radiation process during which penetrating electromagnetic radiation is emitted from the radioactive decay (gamma decay) of atomic nuclei.,A radiation process during which penetrating electromagnetic radiation is emitted from the radioactive decay (gamma decay) of atomic nuclei.,"Ambiguity exists in the definition of gamma rays. As a rule of thumb, gamma rays have energies above 100 keV, frequencies above 10 exahertz, and wavelengths less than 10 picometers. However, regardless of the energy released, electromagnetic radiation from radioactive decay of atomic nuclei is referred to as ""gamma rays"". In astronomy, however, gamma rays are defined by their energy, and no production process needs to be specified.",
http://purl.obolibrary.org/obo/ENVO_21001218,http://purl.obolibrary.org/obo/ENVO_21001219,gamma-ray radiation,ionizing radiation,A radiation process during which penetrating electromagnetic radiation is emitted from the radioactive decay (gamma decay) of atomic nuclei.,A radiation process during which electromagnetic waves or their quanta are emitted with sufficient energy to disrupt molecular bonds or alter the electron number of atoms.,,
http://purl.obolibrary.org/obo/ENVO_21001219,http://purl.obolibrary.org/obo/ENVO_01001026,ionizing radiation,electromagnetic radiation,A radiation process during which electromagnetic waves or their quanta are emitted with sufficient energy to disrupt molecular bonds or alter the electron number of atoms.,"A radiation process during which waves (or their quanta, photons) of the electromagnetic field propagate (radiate) through space carrying electromagnetic energy.",,Note that this class is concerned only with active radiative processes: static electric and magnetic fields are not inlcuded. All electromagnetic radiation carries radiant energy.
http://purl.obolibrary.org/obo/ENVO_01001856,http://purl.obolibrary.org/obo/ENVO_03000009,liquid accumulation process,material accumulation process,A material accumulation process during which the volume of liquid entity increases.,"A process during which the mass of one or more materials, present within a given site, increases.",,Experimental class for structural purposes not recommended for annotation. A material accumulation process ends a material transport process.
http://purl.obolibrary.org/obo/ENVO_01001221,http://purl.obolibrary.org/obo/ENVO_01001222,office building,commercial building,A commercial building which contains parts used as workplaces primarily for administrative and managerial workers.,A building which is primarily used to facilitate the buying or selling of goods or services.,"""An office building will be divided into sections for different companies or may be dedicated to one company. In either case, each company will typically have a reception area, one or several meeting rooms, singular or open-plan offices, as well as toilets.""","""Commerce includes legal, economic, political, social, cultural and technological systems that are in operation in any country or internationally."""
http://purl.obolibrary.org/obo/ENVO_01001224,http://purl.obolibrary.org/obo/ENVO_01000420,office,building part,A building part within which administrative work is done by an organisations users in order to support and realise the objectives of that organization.,A building part is a construction which is part of a building.,,"Not recommended for annotation. This class is likely to be made into an inferred class as its subclasses are distributed among more meaningful superclasses (i.e. ceiling is_a surface layer). See for example, ""building floor"". The boundaries between building parts may be bona fide or fiat."
http://purl.obolibrary.org/obo/ENVO_01001225,http://purl.obolibrary.org/obo/ENVO_01001169,IUCN protected area with sustainable use of natural resources,area protected according to IUCN guidelines,"An IUCN protected area within which 1) natural ecosystems and their resources are either conserved or used through non-industrial human activities, 2) usage activites contribute to conservation goals, ensuring inter-generational security for local communities' livelihoods, and 3) the majority of benefits derived from the use of ecosystems are received by communities living near or in the area.","A protected area in which management objectives have been declared, by a local governing body or authority, to adhere to the guidelines set forth by the International Union for the Conservation of Nature (IUCN).","Note that this ENVO class is not authoritative: see the associated IUCN references for a complete definition of all Protected Areas.  Note, that the IUCN recommends that a proportion of the area is retained in a natural condition (e.g. a no-take management zone). As this is a recommendation rather than a rule, this ENVO class does not include IUCN categories with strict conservation regimes as necessary parts. An emphasis is placed on the integration of  cultural approaches, belief systems and world-views possessed by human populations in and around the protected area into the conservation approaches used. Further, these areas host activities which facilitate scientific research, environmental monitoring, recreation, and ""appropriate"" small-scale tourism.",The international recognition of an area as an IUCN protected area generally depends on the assigning government or authority reporting its assignments to the United Nations Environment Programme World Conservation Monitoring Centre.
http://purl.obolibrary.org/obo/ENVO_01001226,http://purl.obolibrary.org/obo/ENVO_01000813,terrestrial natural environment,astronomical body part,A natural environment which is located on a land mass.,A material part of an astronomical body.,,"Material parts of astronomical bodies generally have boundaries formed by discontinuities in qualities, composition, or other physical characterisitcs. These boundaries are sometimes sharp, and sometimes diffuse, with different classification systems and communities declaring varying thresholds (e.g. for where a shoreline, forest, or other entity begins and ends). However, some boundaries are declared by fiat - that is, by arbitrary human convention or decree - particularly by regulatory or other authorities and communities of practice. The classes in this hierarchy attempt to offer generalisable definitions that allow multiple classfiication systems to map to and interoperate through. If desired, we can create classes that declare thresholds used by a given authority or community under the more generic ones, annotated with source information."
http://purl.obolibrary.org/obo/ENVO_01001226,http://purl.obolibrary.org/obo/ENVO_01000951,terrestrial natural environment,natural environment,A natural environment which is located on a land mass.,An environmental system in which minimal to no anthropisation has occurred and non-human agents are the primary determinants of the system's dynamics and composition.,,"In most contexts, 'natural' is defined by the lack of intervention or influence by humans and their activities. On Earth, most environments fall on a scale between completely natural and anthropised."
http://purl.obolibrary.org/obo/ENVO_01001227,http://purl.obolibrary.org/obo/ENVO_01000813,aquatic natural environment,astronomical body part,A natural environment which is within a water body.,A material part of an astronomical body.,,"Material parts of astronomical bodies generally have boundaries formed by discontinuities in qualities, composition, or other physical characterisitcs. These boundaries are sometimes sharp, and sometimes diffuse, with different classification systems and communities declaring varying thresholds (e.g. for where a shoreline, forest, or other entity begins and ends). However, some boundaries are declared by fiat - that is, by arbitrary human convention or decree - particularly by regulatory or other authorities and communities of practice. The classes in this hierarchy attempt to offer generalisable definitions that allow multiple classfiication systems to map to and interoperate through. If desired, we can create classes that declare thresholds used by a given authority or community under the more generic ones, annotated with source information."
http://purl.obolibrary.org/obo/ENVO_01001227,http://purl.obolibrary.org/obo/ENVO_01000951,aquatic natural environment,natural environment,A natural environment which is within a water body.,An environmental system in which minimal to no anthropisation has occurred and non-human agents are the primary determinants of the system's dynamics and composition.,,"In most contexts, 'natural' is defined by the lack of intervention or influence by humans and their activities. On Earth, most environments fall on a scale between completely natural and anthropised."
http://purl.obolibrary.org/obo/ENVO_01001228,http://purl.obolibrary.org/obo/BFO_0000029,Hill sphere,site,"A site in which the attraction of satellites by gravitation is dominated by an astronomical body, bounded by a zero-velocity surface.",,,
http://purl.obolibrary.org/obo/ENVO_01001229,http://purl.obolibrary.org/obo/BFO_0000029,Lagrangian point,site,"A site in which the combined gravitational pull of the two large astronomical bodies is such that a smaller body, affected only by gravity, can maintain a stable position relative to those two large bodies and orbit with them due to centripetal force.",,,
http://purl.obolibrary.org/obo/ENVO_01001230,http://purl.obolibrary.org/obo/ENVO_01000046,tropical marginal sea biome,marginal sea biome,A marginal sea biome which is located in a region with a tropical climate.,"The marginal sea biome comprises parts of an ocean partially enclosed by land such as islands, archipelagos, or peninsulas. Unlike mediterranean seas, marginal seas have ocean currents caused by ocean winds. Many marginal seas are enclosed by island arcs that were formed from the subduction of one oceanic plate beneath another.",,
http://purl.obolibrary.org/obo/ENVO_01001230,http://purl.obolibrary.org/obo/ENVO_01001830,tropical marginal sea biome,tropical biome,A marginal sea biome which is located in a region with a tropical climate.,A biome which is subject to tropical climatic conditions.,,
http://purl.obolibrary.org/obo/ENVO_01001231,http://purl.obolibrary.org/obo/ENVO_01000814,kerogen,solid environmental material,Organic material which is in a solid phase and contained in sedimentary rock.,An environmental material which is in a solid state.,,"This is a defined class: its subclasses will not be asserted, but filled by inference."
http://purl.obolibrary.org/obo/ENVO_01001231,http://purl.obolibrary.org/obo/ENVO_01000155,kerogen,organic material,Organic material which is in a solid phase and contained in sedimentary rock.,Environmental material derived from living organisms and composed primarily of one or more biomacromolecules.,,
http://purl.obolibrary.org/obo/ENVO_01001232,http://purl.obolibrary.org/obo/ENVO_01001231,sapropelic kerogen,kerogen,"Kerogen which cotains alginite, amorphous organic matter, cyanobacteria, freshwater algae, and land plant resins, thus having a hydrogen to carbon ratio above 1.25, and oxygen to carbon ratio below 0.15, readily produces liquid hydrocarbons, has reduced concentrations of aromatic structures, and primarily derived from proteins and lipids.",Organic material which is in a solid phase and contained in sedimentary rock.,,
http://purl.obolibrary.org/obo/ENVO_01001233,http://purl.obolibrary.org/obo/ENVO_01001231,labile kerogen,kerogen,Kerogen from which heavy hydrocarbons (such as oils) are derived following chemical break down.,Organic material which is in a solid phase and contained in sedimentary rock.,,
http://purl.obolibrary.org/obo/ENVO_01001234,http://purl.obolibrary.org/obo/ENVO_01001231,recalcitrant kerogen,kerogen,Kerogen from which light hydrocarbons (such as hydrocarbon gases) are derived following chemical break down.,Organic material which is in a solid phase and contained in sedimentary rock.,,
http://purl.obolibrary.org/obo/ENVO_01001235,http://purl.obolibrary.org/obo/ENVO_01001231,planktonic kerogen,kerogen,"Kerogen which is enriched in sulfur compounds, has a hydrogen to carbon ratio under 1.25, an oxygen to carbon ratio between 0.03 and 0.18, derives into mixtures of hydrocarbon gas and oil, and derives from marine organic materials (primarily lipids) which are formed in reducing environments.",Organic material which is in a solid phase and contained in sedimentary rock.,,
http://purl.obolibrary.org/obo/ENVO_01001236,http://purl.obolibrary.org/obo/ENVO_01001235,sulfrous kerogen,planktonic kerogen,Planktonic kerogen which has high concentrations of sulfur compounds.,"Kerogen which is enriched in sulfur compounds, has a hydrogen to carbon ratio under 1.25, an oxygen to carbon ratio between 0.03 and 0.18, derives into mixtures of hydrocarbon gas and oil, and derives from marine organic materials (primarily lipids) which are formed in reducing environments.",,
http://purl.obolibrary.org/obo/ENVO_01001237,http://purl.obolibrary.org/obo/ENVO_01001231,humic kerogen,kerogen,"Kerogen which derives from land plants, resembles wood or coral in structure, has a hydrogen to carbon ratio under 1, an oxygen to carbon ratio between 0.03 to 0.3, and which primarily produces coal or hydrocarbon gas on degradation.",Organic material which is in a solid phase and contained in sedimentary rock.,,
http://purl.obolibrary.org/obo/ENVO_01001238,http://purl.obolibrary.org/obo/ENVO_2000045,residual kerogen,hydrocarbon-based environmental material,Kerogen which has a hydrogen to carbon ratio less than  0.5 and primarily composed of polycyclic aromatic hydrocarbons.,,,
http://purl.obolibrary.org/obo/ENVO_01001238,http://purl.obolibrary.org/obo/ENVO_01001231,residual kerogen,kerogen,Kerogen which has a hydrogen to carbon ratio less than  0.5 and primarily composed of polycyclic aromatic hydrocarbons.,Organic material which is in a solid phase and contained in sedimentary rock.,,
http://purl.obolibrary.org/obo/ENVO_01001239,http://purl.obolibrary.org/obo/ENVO_01000813,forest canopy,astronomical body part,,A material part of an astronomical body.,,"Material parts of astronomical bodies generally have boundaries formed by discontinuities in qualities, composition, or other physical characterisitcs. These boundaries are sometimes sharp, and sometimes diffuse, with different classification systems and communities declaring varying thresholds (e.g. for where a shoreline, forest, or other entity begins and ends). However, some boundaries are declared by fiat - that is, by arbitrary human convention or decree - particularly by regulatory or other authorities and communities of practice. The classes in this hierarchy attempt to offer generalisable definitions that allow multiple classfiication systems to map to and interoperate through. If desired, we can create classes that declare thresholds used by a given authority or community under the more generic ones, annotated with source information."
http://purl.obolibrary.org/obo/ENVO_01001239,http://purl.obolibrary.org/obo/ENVO_01001242,forest canopy,canopy,,"A vegetation layer which is formed by a collection of individual plant crowns, themselves constituting part of the aboveground portion of a plant community.",,false
http://purl.obolibrary.org/obo/ENVO_01001242,http://purl.obolibrary.org/obo/ENVO_01000355,canopy,vegetation layer,"A vegetation layer which is formed by a collection of individual plant crowns, themselves constituting part of the aboveground portion of a plant community.",A layer which is determined by a form of vegetation.,false,Usually found in woodlands and forests.
http://purl.obolibrary.org/obo/ENVO_01001240,http://purl.obolibrary.org/obo/ENVO_01000813,woodland canopy,astronomical body part,A canopy which is part of a woodland ecosystem.,A material part of an astronomical body.,,"Material parts of astronomical bodies generally have boundaries formed by discontinuities in qualities, composition, or other physical characterisitcs. These boundaries are sometimes sharp, and sometimes diffuse, with different classification systems and communities declaring varying thresholds (e.g. for where a shoreline, forest, or other entity begins and ends). However, some boundaries are declared by fiat - that is, by arbitrary human convention or decree - particularly by regulatory or other authorities and communities of practice. The classes in this hierarchy attempt to offer generalisable definitions that allow multiple classfiication systems to map to and interoperate through. If desired, we can create classes that declare thresholds used by a given authority or community under the more generic ones, annotated with source information."
http://purl.obolibrary.org/obo/ENVO_01001240,http://purl.obolibrary.org/obo/ENVO_01001242,woodland canopy,canopy,A canopy which is part of a woodland ecosystem.,"A vegetation layer which is formed by a collection of individual plant crowns, themselves constituting part of the aboveground portion of a plant community.",,false
http://purl.obolibrary.org/obo/ENVO_01001241,http://purl.obolibrary.org/obo/ENVO_01000813,crop canopy,astronomical body part,"A canopy which is composed of the aboveground portion, or crowns, of a community of crop plants.",A material part of an astronomical body.,,"Material parts of astronomical bodies generally have boundaries formed by discontinuities in qualities, composition, or other physical characterisitcs. These boundaries are sometimes sharp, and sometimes diffuse, with different classification systems and communities declaring varying thresholds (e.g. for where a shoreline, forest, or other entity begins and ends). However, some boundaries are declared by fiat - that is, by arbitrary human convention or decree - particularly by regulatory or other authorities and communities of practice. The classes in this hierarchy attempt to offer generalisable definitions that allow multiple classfiication systems to map to and interoperate through. If desired, we can create classes that declare thresholds used by a given authority or community under the more generic ones, annotated with source information."
http://purl.obolibrary.org/obo/ENVO_01001241,http://purl.obolibrary.org/obo/ENVO_01001242,crop canopy,canopy,"A canopy which is composed of the aboveground portion, or crowns, of a community of crop plants.","A vegetation layer which is formed by a collection of individual plant crowns, themselves constituting part of the aboveground portion of a plant community.",,false
http://purl.obolibrary.org/obo/ENVO_01001247,http://purl.obolibrary.org/obo/ENVO_01001246,agronomic process,agricultural process,An agricultural process during which humans rear plants on land for harvest and consumption.,A process during which humans rear animals or plants on land for harvest and consumption.,,
http://purl.obolibrary.org/obo/ENVO_01001248,http://purl.obolibrary.org/obo/ENVO_01001246,animal husbandry,agricultural process,An agricultural process during which humans rear animals on land for harvest and consumption.,A process during which humans rear animals or plants on land for harvest and consumption.,,
http://purl.obolibrary.org/obo/ENVO_01001254,http://purl.obolibrary.org/obo/ENVO_01000906,animal aquaculture process,aquaculture process,An aquaculture process during which humans rear animals.,A process during which humans rear animals or plants in bodies of water for harvest and consumption.,,"In 1988, the FAO introduced a definition of aquaculture which reduces its confusion with capture fisheries: Aquaculture is the farming of aquatic organisms, including fish, molluscs, crustaceans and aquatic plants. Farming implies some form of intervention in the rearing process to enhance production, such as regular stocking, feeding, protection from predators, etc. Farming also implies individual or corporate ownership of the stock being cultivated. For statistical purposes, aquatic organisms which are harvested by an individual or corporate body which has owned them throughout their rearing period contribute to aquaculture, while aquatic organisms which are exploitable by the public as a common property resources, with or without appropriate licences, are the harvest of fisheries."
http://purl.obolibrary.org/obo/ENVO_01001250,http://purl.obolibrary.org/obo/ENVO_01001254,finfish farming process,animal aquaculture process,An aquaculture process during which humans rear finfish.,An aquaculture process during which humans rear animals.,,
http://purl.obolibrary.org/obo/ENVO_01001251,http://purl.obolibrary.org/obo/ENVO_01001254,mollusc farming process,animal aquaculture process,An aquaculture process during which humans rear molluscs.,An aquaculture process during which humans rear animals.,,
